,Unnamed: 0,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_11,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_ANOM,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,INCOME_ANNUITY_DIFF,CREDIT_GOODS_RATIO,CREDIT_GOODS_DIFF,CREDIT_TERM,DAYS_EMPLOYED_RATIO,FLAG_CONTACTS_SUM,CNT_NON_CHILDREN,CHILDREN_INCOME_RATIO,PER_CAPITA_INCOME,FLAG_REGIONS,SUM_FLAGS_DOCUMENTS
218,218,100254,0,Cash loans,M,1,1,0,292500.0,1078200.0,34911.0,900000.0,Unaccompanied,Commercial associate,3,Married,House / apartment,0.04622,-21646,-2127.0,-381.0,-4264,2.0,1,1,0,1,1,0,Drivers,2.0,1,1,4,15,0,0,0,0,0,0,Business Entity Type 3,0.7177613510252534,0.7504426912158406,0.511891801533151,2.0,1.0,2.0,1.0,-307.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,False,3.686153846027824,0.11935384614976567,257589.0,1.197999999986689,178200.00001,30.88424850881262,0.0982629585596706,4,2.0,0.0,97500.0,0,1
219,219,100255,0,Cash loans,M,1,1,0,315000.0,824544.0,52825.5,720000.0,Unaccompanied,Working,1,Single / not married,House / apartment,0.04622,-15377,-4398.0,-34.0,-5046,3.0,1,1,0,1,0,0,Laborers,1.0,1,1,0,15,0,0,0,0,0,0,Business Entity Type 3,0.5937099435585541,0.6118859962683346,0.4206109640437848,0.0,0.0,0.0,0.0,-567.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,2.617599999916901,0.1676999999946762,262174.5,1.1451999999840945,104544.00001,15.608825280289096,0.2860115759159859,3,1.0,0.0,157500.0,0,1
220,220,100257,0,Cash loans,F,0,1,0,90000.0,312768.0,16119.0,270000.0,Unaccompanied,Pensioner,1,Single / not married,House / apartment,0.018634,-23090,,-7062.0,-2979,,1,0,0,1,1,0,XNA,1.0,2,2,1,10,0,0,0,0,0,0,XNA,,0.5187008727721591,0.7309873696832169,3.0,1.0,3.0,1.0,-2568.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,True,3.4751999996138667,0.17909999998009998,73881.0,1.1583999999570962,42768.00001,19.40368508008953,,3,1.0,0.0,45000.0,0,1
221,221,100258,0,Cash loans,F,0,1,0,135000.0,81000.0,9135.0,81000.0,Unaccompanied,Working,1,Civil marriage,House / apartment,0.025164,-16273,-1605.0,-939.0,-1092,,1,1,0,1,0,0,Cooking staff,2.0,2,2,1,14,0,0,0,0,0,0,Restaurant,,0.23386489477605016,,6.0,0.0,6.0,0.0,-364.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,0.5999999999555556,0.06766666666165433,125865.0,0.9999999998765432,1e-05,8.866995064185009,0.09862963196621988,3,2.0,0.0,45000.0,0,1
222,222,100259,0,Cash loans,M,1,1,0,180000.0,427500.0,21955.5,427500.0,Unaccompanied,Pensioner,1,Married,House / apartment,0.018209,-20672,,-3315.0,-3299,25.0,1,0,0,1,0,0,XNA,2.0,3,3,4,8,0,0,0,0,0,0,XNA,,0.37916204131472997,0.3791004853998145,2.0,0.0,2.0,0.0,-1838.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,True,2.374999999868056,0.12197499999322363,158044.5,0.9999999999766082,1e-05,19.47120310652401,,2,2.0,0.0,60000.0,0,1
223,223,100260,0,Cash loans,M,0,1,0,180000.0,180000.0,20488.5,180000.0,Unaccompanied,Working,3,Single / not married,Co-op apartment,0.011656999999999999,-10038,-1746.0,-4742.0,-2723,,1,1,1,1,0,0,Core staff,1.0,1,1,4,14,0,1,1,0,1,1,Government,,0.7057703891585944,0.4776491548517548,2.0,0.0,2.0,0.0,-770.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,0.9999999999444446,0.1138249999936764,159511.5,0.9999999999444446,1e-05,8.785416204804934,0.17393903185289802,4,1.0,0.0,90000.0,4,1
224,224,100261,0,Cash loans,F,0,1,0,90000.0,522000.0,22243.5,522000.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.026392000000000002,-14974,-2389.0,-7478.0,-4099,,1,1,1,1,0,0,Laborers,2.0,2,2,5,11,0,0,0,0,1,1,Postal,,0.5080921823639696,0.5424451438613613,0.0,0.0,0.0,0.0,-2649.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,5.799999999355554,0.2471499999725389,67756.5,0.9999999999808428,1e-05,23.467529829627747,0.15954320833414132,4,2.0,0.0,30000.0,2,1
225,225,100262,0,Cash loans,M,1,1,0,315000.0,1575000.0,41548.5,1575000.0,Family,Working,1,Married,House / apartment,0.008625,-13640,-3339.0,-3522.0,-5525,2.0,1,1,1,1,1,0,Drivers,2.0,2,2,5,10,1,1,0,1,1,0,Postal,0.11868428045348008,0.6904584635520693,0.520897599048938,0.0,0.0,0.0,0.0,-830.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False,4.999999999841268,0.1318999999958127,273451.5,0.9999999999936507,1e-05,37.90750567700217,0.2447947215870929,5,2.0,0.0,105000.0,4,1
226,226,100263,0,Cash loans,F,0,1,0,108000.0,585000.0,32665.5,585000.0,Family,Pensioner,3,Widow,House / apartment,0.009549,-23456,,-2267.0,-4483,,1,0,0,1,1,0,XNA,1.0,2,2,3,17,0,0,0,0,0,0,XNA,0.7708144989999743,0.23531376275956525,0.2707073872651806,0.0,0.0,0.0,0.0,-2255.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,5.416666666165123,0.3024583333053279,75334.5,0.9999999999829058,1e-05,17.908802859925977,,3,1.0,0.0,54000.0,0,1
227,227,100264,0,Cash loans,F,0,1,0,121500.0,1215000.0,48186.0,1215000.0,Unaccompanied,Pensioner,3,Married,House / apartment,0.018209,-23037,,-2017.0,-4082,,1,0,0,1,0,0,XNA,2.0,3,3,5,7,0,0,0,0,0,0,XNA,,0.3051502285076308,0.6956219298394389,0.0,0.0,0.0,0.0,-2435.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,9.999999999176957,0.3965925925599512,73314.0,0.9999999999917696,1e-05,25.214792673138504,,2,2.0,0.0,40500.0,0,1
228,228,100265,0,Cash loans,F,0,1,0,112500.0,723996.0,34960.5,585000.0,Unaccompanied,Commercial associate,1,Single / not married,House / apartment,0.019688999999999998,-8302,-278.0,-1219.0,-959,,1,1,0,1,1,0,Sales staff,1.0,2,2,1,15,0,0,0,0,0,0,Self-employed,0.3891381501043357,0.5777182931688097,0.39449540531239935,3.0,0.0,3.0,0.0,-800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,6.435519999427954,0.31075999997237685,77539.5,1.2375999999788443,138996.00001,20.708971547686968,0.033485907050693695,4,1.0,0.0,56250.0,0,1
229,229,100266,0,Cash loans,F,0,0,0,157500.0,1256400.0,36864.0,900000.0,Unaccompanied,Commercial associate,1,Widow,Municipal apartment,0.032561,-18810,-995.0,-9761.0,-2290,,1,1,0,1,0,0,XNA,1.0,1,1,4,17,0,0,0,0,0,0,Business Entity Type 3,,0.6958165307388609,0.7136313997323308,2.0,1.0,2.0,1.0,-1388.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,7.977142856636371,0.2340571428422821,120636.0,1.395999999984489,356400.00001,34.082031240754645,0.052897395030780114,3,1.0,0.0,78750.0,0,1
230,230,100267,0,Cash loans,M,0,1,0,225000.0,675000.0,17937.0,675000.0,Unaccompanied,Commercial associate,3,Married,House / apartment,0.026392000000000002,-13685,-3281.0,-7727.0,-4477,,1,1,1,1,1,0,Managers,2.0,2,2,1,18,0,0,0,0,0,0,Business Entity Type 3,,0.6815374524920329,0.6313545365850379,0.0,0.0,0.0,0.0,-330.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,False,2.9999999998666667,0.07971999999645689,207063.0,0.9999999999851852,1e-05,37.631710967479684,0.239751552970224,5,2.0,0.0,75000.0,0,1
231,231,100268,0,Cash loans,F,0,0,0,85500.0,225000.0,18040.5,225000.0,Unaccompanied,Working,1,Married,House / apartment,0.014464,-10571,-1028.0,-643.0,-1899,,1,1,0,1,0,0,Laborers,2.0,2,2,1,12,0,0,0,0,0,0,Business Entity Type 3,0.10104527027628664,0.6466885821859959,0.2250868621163805,0.0,0.0,0.0,0.0,-2206.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,False,2.631578947060634,0.2109999999753216,67459.5,0.9999999999555556,1e-05,12.471938132273529,0.09724718578871176,3,2.0,0.0,28500.0,0,1
232,232,100269,0,Cash loans,M,0,1,0,180000.0,427450.5,23319.0,369000.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.010276,-11180,-1313.0,-4774.0,-3699,,1,1,0,1,0,0,Laborers,2.0,2,2,3,9,0,0,0,1,1,0,Business Entity Type 3,,0.2858978721410488,0.4489622731076524,0.0,0.0,0.0,0.0,-177.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,False,2.3747249998680706,0.12954999999280278,156681.0,1.1584024389929972,58450.50001,18.3305673406533,0.11744186057016265,3,2.0,0.0,60000.0,2,1
233,233,100270,0,Revolving loans,F,0,1,0,90000.0,337500.0,16875.0,337500.0,Unaccompanied,Pensioner,3,Married,House / apartment,0.032561,-21497,,-14502.0,-4288,,1,0,0,1,1,0,XNA,2.0,1,1,1,16,0,0,0,0,0,0,XNA,,0.7140560925710472,0.7503751495159068,0.0,0.0,0.0,0.0,-2124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,True,3.749999999583333,0.18749999997916664,73125.0,0.9999999999703704,1e-05,19.999999988148147,,3,2.0,0.0,30000.0,0,0
234,234,100272,0,Revolving loans,F,0,1,1,135000.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,1,Married,House / apartment,0.010006000000000001,-9135,-460.0,-1219.0,-1815,,1,1,1,1,1,0,Sales staff,3.0,2,1,4,14,0,0,0,0,0,0,Business Entity Type 2,,0.19525757022711648,0.18303516721781032,3.0,1.0,3.0,1.0,-70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.333333333234568,0.0666666666617284,126000.0,0.9999999999444446,1e-05,19.999999977777783,0.05035577454882953,5,2.0,7.407407406858711e-06,33750.0,0,0
235,235,100273,1,Cash loans,F,0,1,0,157500.0,1710000.0,66262.5,1710000.0,Unaccompanied,Working,1,Married,House / apartment,0.004849,-23127,-9274.0,-817.0,-4173,,1,1,0,1,0,0,Medicine staff,2.0,2,2,2,10,0,0,0,0,0,0,Other,,0.12633206269157227,,0.0,0.0,0.0,0.0,-1246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,10.857142856453516,0.42071428568757374,91237.5,0.999999999994152,1e-05,25.80645160900865,0.40100315665715536,3,2.0,0.0,52500.0,0,0
236,236,100274,0,Cash loans,M,1,1,0,308250.0,1305000.0,38281.5,1305000.0,Family,Working,1,Civil marriage,House / apartment,0.026392000000000002,-15612,-1106.0,-8060.0,-4018,6.0,1,1,1,1,1,0,Drivers,2.0,2,2,0,14,0,0,0,0,0,0,Self-employed,0.6529430442014209,0.6984528683753916,0.8004513396487078,1.0,0.0,1.0,0.0,-2263.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,False,4.233576642198424,0.12418978101786896,269968.5,0.9999999999923372,1e-05,34.0895732836776,0.07084294137256145,5,2.0,0.0,102750.0,0,1
237,237,100275,0,Cash loans,F,1,1,0,108000.0,646920.0,18670.5,540000.0,Unaccompanied,Pensioner,1,Widow,House / apartment,0.019101,-23650,,-11380.0,-4923,64.0,1,0,0,1,0,0,XNA,1.0,2,2,6,13,0,0,0,0,0,0,XNA,,0.7319070919171349,0.7209441499436497,0.0,0.0,0.0,0.0,-1563.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,True,5.98999999944537,0.17287499998399306,89329.5,1.1979999999778148,106920.00001,34.64931306893264,,2,1.0,0.0,54000.0,0,1
238,238,100276,0,Cash loans,F,1,1,0,135000.0,497520.0,39438.0,450000.0,Family,Working,1,Married,House / apartment,0.025164,-12246,-1787.0,-1002.0,-4898,22.0,1,1,0,1,0,0,Private service staff,2.0,2,2,5,11,0,0,0,0,0,0,Services,0.5317997603166565,0.2168492990482221,,2.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,3.6853333330603464,0.29213333331169383,95562.0,1.1055999999754311,47520.00001,12.615244177540633,0.14592520018448898,3,2.0,0.0,45000.0,0,1
239,239,100277,0,Cash loans,M,1,0,0,67500.0,364896.0,16200.0,315000.0,Unaccompanied,Pensioner,1,Married,House / apartment,0.0060079999999999995,-21812,,-12539.0,-5030,13.0,1,0,0,1,1,0,XNA,2.0,2,2,3,19,0,0,0,0,0,0,XNA,0.8567401196690122,0.5745141843911776,,1.0,0.0,1.0,0.0,-318.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,True,5.405866665865798,0.23999999996444446,51300.0,1.1583999999632253,49896.00001,22.524444430540466,,3,2.0,0.0,22500.0,0,1
240,240,100279,0,Cash loans,M,0,1,0,180000.0,254700.0,16407.0,225000.0,Unaccompanied,Pensioner,1,Widow,House / apartment,0.072508,-23946,,-6935.0,-3948,,1,0,0,1,0,0,XNA,1.0,1,1,2,16,0,0,0,0,0,0,XNA,,0.4586845685086158,0.5280927512030451,0.0,0.0,0.0,0.0,-975.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,True,1.4149999999213891,0.09114999999493613,163593.0,1.1319999999496888,29700.000010000003,15.523861756857526,,2,1.0,0.0,90000.0,0,1
241,241,100281,0,Cash loans,F,0,1,1,112500.0,675000.0,21906.0,675000.0,Unaccompanied,Commercial associate,1,Widow,House / apartment,0.025164,-17957,-4942.0,-7868.0,-1478,,1,1,1,1,0,0,Sales staff,2.0,2,2,3,15,0,0,0,0,0,0,Self-employed,,0.6609074073182916,0.622922000268356,0.0,0.0,0.0,0.0,-1631.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,False,5.999999999466668,0.19471999998269154,90594.0,0.9999999999851852,1e-05,30.81347574599951,0.275213009007748,4,1.0,8.888888888098766e-06,37500.0,0,1
242,242,100282,1,Revolving loans,F,1,1,0,73341.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,3,Single / not married,House / apartment,0.018801,-9157,-146.0,-2926.0,-1822,11.0,1,1,0,1,0,0,Managers,1.0,2,2,3,11,0,0,0,0,0,0,Insurance,,0.5232303868528839,,1.0,1.0,1.0,1.0,-64.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,False,1.840716652099001,0.09203583260495003,66591.0,0.9999999999259259,1e-05,19.99999997037037,0.015944086508620822,3,1.0,0.0,36670.5,0,1
243,243,100283,0,Cash loans,F,0,1,0,135000.0,747000.0,38268.0,747000.0,Unaccompanied,Commercial associate,1,Civil marriage,House / apartment,0.026392000000000002,-12585,-870.0,-6120.0,-4734,,1,1,0,1,0,0,Sales staff,2.0,2,2,5,10,0,0,0,0,0,0,Self-employed,,0.6535724567257833,0.8327850252992314,4.0,1.0,4.0,1.0,-914.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,False,5.5333333329234575,0.2834666666456692,96732.0,0.9999999999866132,1e-05,19.520225771004434,0.06912991662227247,3,2.0,0.0,45000.0,0,1
244,244,100284,0,Cash loans,M,1,1,2,180000.0,675000.0,29862.0,675000.0,Unaccompanied,Working,3,Married,With parents,0.015221,-14445,-3218.0,-5173.0,-5186,2.0,1,1,0,1,1,1,Laborers,4.0,2,2,1,16,0,0,0,0,0,0,Business Entity Type 3,0.6924545824414103,0.32826899677367577,0.7583930617144343,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,False,3.7499999997916666,0.16589999999078334,150138.0,0.9999999999851852,1e-05,22.60397829261135,0.22277604722933614,5,2.0,1.1111111110493828e-05,36000.0,0,1
245,245,100285,0,Revolving loans,F,0,1,0,112500.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,1,Civil marriage,Rented apartment,0.028663,-10755,-1185.0,-765.0,-3443,,1,1,0,1,0,0,Cooking staff,2.0,2,2,3,13,0,0,0,1,1,0,Self-employed,,0.4354125753011015,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,1.5999999998577776,0.07999999999288887,103500.0,0.9999999999444446,1e-05,19.999999977777783,0.11018131112057768,3,2.0,0.0,37500.0,2,0
246,246,100286,1,Cash loans,M,1,1,1,121500.0,263686.5,17298.0,238500.0,"Spouse, partner",Working,1,Married,House / apartment,0.014464,-17847,-448.0,-3595.0,-1381,21.0,1,1,0,1,0,0,Drivers,3.0,2,2,5,5,0,0,0,0,0,0,Business Entity Type 3,,0.7109249275557172,,1.0,0.0,1.0,0.0,-238.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.170259259080637,0.14237037035865266,104202.0,1.105603773538549,25186.50001,15.2437564948296,0.02510225809665616,3,2.0,8.230452674219716e-06,30375.0,0,1
247,247,100287,0,Cash loans,F,0,1,0,202500.0,225000.0,22383.0,225000.0,Family,Pensioner,3,Married,House / apartment,0.026392000000000002,-24891,,-2120.0,-2019,,1,0,0,1,1,0,XNA,2.0,2,2,1,15,0,0,0,0,0,0,XNA,,0.6555304997519134,,5.0,0.0,5.0,0.0,-648.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,1.1111111110562415,0.1105333333278749,180117.0,0.9999999999555556,1e-05,10.052271808938805,,3,2.0,0.0,67500.0,0,1
248,248,100288,0,Cash loans,F,0,0,0,157500.0,450000.0,21888.0,450000.0,Unaccompanied,Working,1,Civil marriage,House / apartment,0.010032,-9907,-648.0,-5628.0,-2567,,1,1,0,1,0,0,Laborers,2.0,2,2,5,6,0,1,1,0,1,1,Other,0.23753235955091426,0.5971811044818364,,0.0,0.0,0.0,0.0,-425.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,2.857142856961452,0.138971428562605,135612.0,0.9999999999777778,1e-05,20.559210516922874,0.06540829722964399,3,2.0,0.0,52500.0,4,1
249,249,100289,0,Cash loans,M,1,0,0,202500.0,526491.0,26878.5,454500.0,Unaccompanied,Working,3,Married,House / apartment,0.022625,-14811,-7668.0,-1761.0,-4268,0.0,1,1,1,1,1,0,Managers,2.0,2,2,1,15,0,0,0,0,0,0,Transport: type 4,0.6451510088256213,0.6587035208707981,0.6971469077844458,0.0,0.0,0.0,0.0,-669.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,False,2.599955555427163,0.1327333333267786,175621.5,1.1583960395784731,71991.00001,19.587811812568482,0.5177233141028447,5,2.0,0.0,67500.0,0,1
250,250,100290,0,Cash loans,M,0,0,0,135000.0,224136.0,17707.5,198000.0,Unaccompanied,Working,1,Separated,House / apartment,0.022625,-14726,-142.0,-3458.0,-2690,,1,1,0,1,0,1,Core staff,1.0,2,2,3,17,0,0,0,0,0,0,Business Entity Type 3,0.40556007759671736,0.2587283392986726,0.23791607950711405,0.0,0.0,0.0,0.0,-1053.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,6.0,False,1.660266666543684,0.13116666665695062,117292.5,1.1319999999428283,26136.00001,12.657687413436289,0.009642808644331664,4,1.0,0.0,67500.0,0,1
251,251,100291,0,Cash loans,F,0,0,1,153000.0,292500.0,14355.0,292500.0,Unaccompanied,Working,2,Married,House / apartment,0.015221,-11881,-716.0,-2283.0,-4417,,1,1,1,1,1,1,Sales staff,3.0,2,2,1,17,0,0,0,0,0,0,Self-employed,,0.18241258581846007,0.33125086459090186,0.0,0.0,0.0,0.0,-502.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,False,1.9117647057574008,0.09382352940563246,138645.0,0.999999999965812,1e-05,20.37617553439486,0.06026428756860895,6,2.0,6.5359477119911144e-06,38250.0,0,1
252,252,100292,0,Cash loans,F,0,1,0,202500.0,675000.0,29862.0,675000.0,Unaccompanied,Pensioner,1,Married,House / apartment,0.028663,-21185,,-1702.0,-4229,,1,0,0,1,0,1,XNA,2.0,2,2,2,11,0,0,0,0,0,0,XNA,,0.06545232657288917,0.5495965024956946,3.0,2.0,3.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,True,3.3333333331687243,0.14746666665938438,172638.0,0.9999999999851852,1e-05,22.60397829261135,,3,2.0,0.0,67500.0,0,1
253,253,100293,0,Cash loans,F,0,1,0,202500.0,1271281.5,65956.5,1201500.0,Family,Working,3,Married,House / apartment,0.019101,-14247,-2993.0,-3842.0,-4142,,1,1,0,1,0,0,Managers,2.0,2,2,0,18,0,0,0,0,0,0,Transport: type 4,0.4502643743883886,0.495546481404605,0.6127042441012546,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,False,6.277933333023312,0.32571111109502665,136543.5,1.0580786516765868,69781.50001,19.274544583282236,0.210079315090952,3,2.0,0.0,67500.0,0,1
254,254,100294,0,Cash loans,F,0,1,0,157500.0,835380.0,35392.5,675000.0,Unaccompanied,Commercial associate,1,Widow,House / apartment,0.00963,-20984,-7148.0,-8781.0,-3962,,1,1,0,1,1,0,Core staff,1.0,2,2,4,11,0,0,0,0,0,0,Transport: type 2,,0.4413832573630213,0.5460231970049609,0.0,0.0,0.0,0.0,-16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,5.303999999663239,0.22471428570001814,122107.5,1.2375999999816654,160380.00001,23.603305778454953,0.3406404881531836,4,1.0,0.0,78750.0,0,1
255,255,100295,1,Cash loans,M,1,0,1,225000.0,1019205.0,31032.0,774000.0,Unaccompanied,Commercial associate,1,Single / not married,House / apartment,0.072508,-11356,-602.0,-335.0,-3224,9.0,1,1,0,1,0,0,Laborers,2.0,1,1,0,14,1,0,1,0,0,0,Business Entity Type 3,0.26200511555191136,0.30239381716682984,0.4632753280912678,3.0,0.0,3.0,0.0,-14.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,6.0,0.0,1.0,False,4.529799999798676,0.13791999999387022,193968.0,1.3168023255643824,245205.00001,32.843677483615735,0.05301162385788272,3,1.0,4.4444444442469135e-06,75000.0,2,2
256,256,100296,0,Cash loans,M,0,1,1,225000.0,223884.0,24241.5,202500.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.04622,-17186,-1116.0,-4258.0,-730,,1,1,0,1,0,1,Drivers,3.0,1,1,6,13,0,1,1,0,0,0,Business Entity Type 3,0.602751870061926,0.7117915010199288,,0.0,0.0,0.0,0.0,-231.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,False,0.995039999955776,0.10773999999521157,200758.5,1.1055999999454025,21384.00001,9.2355671021861,0.06493657632080564,4,2.0,4.4444444442469135e-06,56250.0,2,1
257,257,100297,0,Cash loans,M,1,0,0,135000.0,334152.0,17059.5,270000.0,Family,Working,1,Married,House / apartment,0.026392000000000002,-10427,-1274.0,-2609.0,-3027,9.0,1,1,0,1,0,0,Drivers,2.0,2,2,0,18,0,0,0,0,0,0,Self-employed,,0.6126231664059472,,2.0,1.0,2.0,0.0,-1002.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,False,2.475199999816652,0.12636666665730614,117940.5,1.2375999999541631,64152.00001,19.587443934706503,0.12218279478486888,3,2.0,0.0,45000.0,0,1
258,258,100298,0,Cash loans,F,0,1,0,270000.0,473760.0,48676.5,450000.0,Unaccompanied,Working,1,Married,House / apartment,0.020713,-16223,-3077.0,-3425.0,-5501,,1,1,0,1,0,0,Managers,2.0,3,1,3,10,0,0,0,0,0,0,Self-employed,,0.4923105677275208,,0.0,0.0,0.0,0.0,-1485.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,False,1.7546666666016788,0.18028333332665614,221323.5,1.0527999999766045,23760.00001,9.732827953995699,0.18966898859006906,3,2.0,0.0,90000.0,0,1
